date,county,state,fips,cases,deaths
01/10/2023,Jim Wells,Texas,48249,13887,225
01/10/2023,Johnson,Texas,48251,51149,770
01/10/2023,Jones,Texas,48253,5258,117
01/10/2023,Karnes,Texas,48255,6369,75
01/10/2023,Kaufman,Texas,48257,41819,553
01/10/2023,Kendall,Texas,48259,9663,131
01/10/2023,Kenedy,Texas,48261,102,2
01/10/2023,Kent,Texas,48263,220,4
01/10/2023,Kerr,Texas,48265,10865,200
01/10/2023,Kimble,Texas,48267,903,15
01/10/2023,King,Texas,48269,54,0
01/10/2023,Kinney,Texas,48271,821,13
01/10/2023,Kleberg,Texas,48273,9060,153
01/10/2023,Knox,Texas,48275,610,25
01/10/2023,La Salle,Texas,48283,2569,53
01/10/2023,Lamar,Texas,48277,15054,274
01/10/2023,Lamb,Texas,48279,5049,127
01/10/2023,Lampasas,Texas,48281,6272,93
01/10/2023,Lavaca,Texas,48285,4821,123
01/10/2023,Lee,Texas,48287,5124,64
01/10/2023,Leon,Texas,48289,4217,95
01/10/2023,Liberty,Texas,48291,21729,413
01/10/2023,Limestone,Texas,48293,5984,134
01/10/2023,Lipscomb,Texas,48295,805,19
01/10/2023,Live Oak,Texas,48297,2383,51
01/10/2023,Llano,Texas,48299,4988,103
01/10/2023,Loving,Texas,48301,382,1
01/10/2023,Lubbock,Texas,48303,110994,1375
01/10/2023,Lynn,Texas,48305,1682,41
01/10/2023,Madison,Texas,48313,4203,66
01/10/2023,Marion,Texas,48315,2000,67
01/10/2023,Martin,Texas,48317,1377,26
01/10/2023,Mason,Texas,48319,1016,13
01/10/2023,Matagorda,Texas,48321,10121,185
01/10/2023,Maverick,Texas,48323,23845,476
01/10/2023,McCulloch,Texas,48307,1796,50
01/10/2023,McLennan,Texas,48309,73313,950
01/10/2023,McMullen,Texas,48311,182,10
01/10/2023,Medina,Texas,48325,11962,211
01/10/2023,Menard,Texas,48327,623,12
01/10/2023,Midland,Texas,48329,47051,520
01/10/2023,Milam,Texas,48331,5873,107
01/10/2023,Mills,Texas,48333,1597,39
01/10/2023,Mitchell,Texas,48335,2090,51
01/10/2023,Montague,Texas,48337,5230,133
01/10/2023,Montgomery,Texas,48339,168618,1353
01/10/2023,Moore,Texas,48341,6270,116
01/10/2023,Morris,Texas,48343,2955,75
01/10/2023,Motley,Texas,48345,319,14
01/10/2023,Nacogdoches,Texas,48347,14530,270
01/10/2023,Navarro,Texas,48349,14167,246
01/10/2023,Newton,Texas,48351,1711,77
01/10/2023,Nolan,Texas,48353,3463,104
01/10/2023,Nueces,Texas,48355,112122,1584
01/10/2023,Ochiltree,Texas,48357,2643,54
01/10/2023,Oldham,Texas,48359,629,6
01/10/2023,Orange,Texas,48361,16948,375
01/10/2023,Palo Pinto,Texas,48363,7922,158
01/10/2023,Panola,Texas,48365,5423,142
01/10/2023,Parker,Texas,48367,39742,516
01/10/2023,Parmer,Texas,48369,2645,53
01/10/2023,Pecos,Texas,48371,3551,74
01/10/2023,Polk,Texas,48373,9161,270
01/10/2023,Potter,Texas,48375,41798,757
01/10/2023,Presidio,Texas,48377,1197,42
01/10/2023,Rains,Texas,48379,2223,66
01/10/2023,Randall,Texas,48381,44375,531
01/10/2023,Reagan,Texas,48383,959,16
01/10/2023,Real,Texas,48385,990,29
01/10/2023,Red River,Texas,48387,2722,71
01/10/2023,Reeves,Texas,48389,5457,76
01/10/2023,Refugio,Texas,48391,2235,40
01/10/2023,Roberts,Texas,48393,194,2
01/10/2023,Robertson,Texas,48395,5239,83
01/10/2023,Rockwall,Texas,48397,30993,274
01/10/2023,Runnels,Texas,48399,2707,69
01/10/2023,Rusk,Texas,48401,12282,278
01/10/2023,Sabine,Texas,48403,1503,91
01/10/2023,San Augustine,Texas,48405,1209,48
01/10/2023,San Jacinto,Texas,48407,6591,130
01/10/2023,San Patricio,Texas,48409,14183,359
01/10/2023,San Saba,Texas,48411,1467,39
01/10/2023,Schleicher,Texas,48413,587,9
01/10/2023,Scurry,Texas,48415,5909,107
01/10/2023,Shackelford,Texas,48417,1089,13
01/10/2023,Shelby,Texas,48419,5249,137
01/10/2023,Sherman,Texas,48421,523,19
01/10/2023,Smith,Texas,48423,55573,999
01/10/2023,Somervell,Texas,48425,2208,39
01/10/2023,Starr,Texas,48427,23637,383
01/10/2023,Stephens,Texas,48429,2105,54
01/10/2023,Sterling,Texas,48431,318,9
01/10/2023,Stonewall,Texas,48433,418,7
01/10/2023,Sutton,Texas,48435,911,14
01/10/2023,Swisher,Texas,48437,2608,34
01/10/2023,Tarrant,Texas,48439,673726,6235
01/10/2023,Taylor,Texas,48441,42432,759
01/10/2023,Terrell,Texas,48443,139,3
01/10/2023,Terry,Texas,48445,2918,85
01/10/2023,Throckmorton,Texas,48447,294,10
01/10/2023,Titus,Texas,48449,10090,146
01/10/2023,Tom Green,Texas,48451,39192,485
01/10/2023,Travis,Texas,48453,288693,1821
01/10/2023,Trinity,Texas,48455,3164,77
01/10/2023,Tyler,Texas,48457,4973,94
01/10/2023,Unknown,Texas,,471,0
01/10/2023,Upshur,Texas,48459,8954,220
01/10/2023,Upton,Texas,48461,932,18
01/10/2023,Uvalde,Texas,48463,11482,148
01/10/2023,Val Verde,Texas,48465,15761,308
01/10/2023,Van Zandt,Texas,48467,12399,313
01/10/2023,Victoria,Texas,48469,22594,425
01/10/2023,Walker,Texas,48471,21959,225
01/10/2023,Waller,Texas,48473,11421,126
01/10/2023,Ward,Texas,48475,3259,48
01/10/2023,Washington,Texas,48477,10787,162
01/10/2023,Webb,Texas,48479,109829,1085
01/10/2023,Wharton,Texas,48481,11276,226
01/10/2023,Wheeler,Texas,48483,1305,26
01/10/2023,Wichita,Texas,48485,40001,721
01/10/2023,Wilbarger,Texas,48487,4112,90
01/10/2023,Willacy,Texas,48489,8584,137
01/10/2023,Williamson,Texas,48491,166259,1012
01/10/2023,Wilson,Texas,48493,12678,175
01/10/2023,Winkler,Texas,48495,2174,36
01/10/2023,Wise,Texas,48497,19252,291
01/10/2023,Wood,Texas,48499,9530,303
01/10/2023,Yoakum,Texas,48501,1645,42
01/10/2023,Young,Texas,48503,4392,98
01/10/2023,Zapata,Texas,48505,4387,56
01/10/2023,Zavala,Texas,48507,4486,70
01/11/2023,Anderson,Texas,48001,10839,252
01/11/2023,Andrews,Texas,48003,4955,73
01/11/2023,Angelina,Texas,48005,16850,499
01/11/2023,Aransas,Texas,48007,5437,100
01/11/2023,Archer,Texas,48009,2587,32
01/11/2023,Armstrong,Texas,48011,655,11
01/11/2023,Atascosa,Texas,48013,15563,251
01/11/2023,Austin,Texas,48015,6903,84
01/11/2023,Bailey,Texas,48017,1730,39
01/11/2023,Bandera,Texas,48019,4231,80
01/11/2023,Bastrop,Texas,48021,26791,249
01/11/2023,Baylor,Texas,48023,929,33
01/11/2023,Bee,Texas,48025,9804,156
01/11/2023,Bell,Texas,48027,84168,936
01/11/2023,Bexar,Texas,48029,687282,6422
01/11/2023,Blanco,Texas,48031,3164,36
01/11/2023,Borden,Texas,48033,121,2
01/11/2023,Bosque,Texas,48035,4812,75
01/11/2023,Bowie,Texas,48037,24241,451
01/11/2023,Brazoria,Texas,48039,114984,1025
01/11/2023,Brazos,Texas,48041,73488,431
01/11/2023,Brewster,Texas,48043,1348,33
01/11/2023,Briscoe,Texas,48045,566,8
01/11/2023,Brooks,Texas,48047,2033,55
01/11/2023,Brown,Texas,48049,14897,233
01/11/2023,Burleson,Texas,48051,5955,70
01/11/2023,Burnet,Texas,48053,13408,181
01/11/2023,Caldwell,Texas,48055,17472,185
01/11/2023,Calhoun,Texas,48057,6933,54
01/11/2023,Callahan,Texas,48059,3451,77
01/11/2023,Cameron,Texas,48061,132231,2098
01/11/2023,Camp,Texas,48063,3512,77
01/11/2023,Carson,Texas,48065,1709,38
01/11/2023,Cass,Texas,48067,8779,207
01/11/2023,Castro,Texas,48069,2737,48
01/11/2023,Chambers,Texas,48071,12478,140
01/11/2023,Cherokee,Texas,48073,9592,279
01/11/2023,Childress,Texas,48075,3003,34
01/11/2023,Clay,Texas,48077,2468,44
01/11/2023,Cochran,Texas,48079,1023,25
01/11/2023,Coke,Texas,48081,1048,20
01/11/2023,Coleman,Texas,48083,2047,75
01/11/2023,Collin,Texas,48085,270844,1607
01/11/2023,Collingsworth,Texas,48087,864,19
01/11/2023,Colorado,Texas,48089,4414,68
01/11/2023,Comal,Texas,48091,42630,575
01/11/2023,Comanche,Texas,48093,3963,82
01/11/2023,Concho,Texas,48095,1345,13
01/11/2023,Cooke,Texas,48097,8485,154
01/11/2023,Coryell,Texas,48099,20964,227
01/11/2023,Cottle,Texas,48101,382,9
01/11/2023,Crane,Texas,48103,1516,24
01/11/2023,Crockett,Texas,48105,1359,20
01/11/2023,Crosby,Texas,48107,2230,47
01/11/2023,Culberson,Texas,48109,547,15
01/11/2023,Dallam,Texas,48111,2400,43
01/11/2023,Dallas,Texas,48113,684011,7039
01/11/2023,Dawson,Texas,48115,3458,101
01/11/2023,DeWitt,Texas,48123,7211,114
01/11/2023,Deaf Smith,Texas,48117,5697,120
01/11/2023,Delta,Texas,48119,2048,27
01/11/2023,Denton,Texas,48121,219871,1424
01/11/2023,Dickens,Texas,48125,512,16
01/11/2023,Dimmit,Texas,48127,6168,52
01/11/2023,Donley,Texas,48129,1303,27
01/11/2023,Duval,Texas,48131,4290,73
01/11/2023,Eastland,Texas,48133,3360,118
01/11/2023,Ector,Texas,48135,43216,726
01/11/2023,Edwards,Texas,48137,578,11
01/11/2023,El Paso,Texas,48141,252212,3863
01/11/2023,Ellis,Texas,48139,57030,610
01/11/2023,Erath,Texas,48143,9834,133
01/11/2023,Falls,Texas,48145,4432,75
01/11/2023,Fannin,Texas,48147,7998,205
01/11/2023,Fayette,Texas,48149,5429,116
01/11/2023,Fisher,Texas,48151,717,31
01/11/2023,Floyd,Texas,48153,2319,50
01/11/2023,Foard,Texas,48155,248,11
01/11/2023,Fort Bend,Texas,48157,241432,1324
01/11/2023,Franklin,Texas,48159,2612,46
01/11/2023,Freestone,Texas,48161,4253,87
01/11/2023,Frio,Texas,48163,6626,95
01/11/2023,Gaines,Texas,48165,2382,86
01/11/2023,Galveston,Texas,48167,118019,891
01/11/2023,Garza,Texas,48169,1478,31
01/11/2023,Gillespie,Texas,48171,6171,117
01/11/2023,Glasscock,Texas,48173,224,3
01/11/2023,Goliad,Texas,48175,1524,34
01/11/2023,Gonzales,Texas,48177,5304,106
01/11/2023,Gray,Texas,48179,6948,134
01/11/2023,Grayson,Texas,48181,31269,672
01/11/2023,Gregg,Texas,48183,26608,722
01/11/2023,Grimes,Texas,48185,9982,125
01/11/2023,Guadalupe,Texas,48187,45123,439
01/11/2023,Hale,Texas,48189,8280,250
01/11/2023,Hall,Texas,48191,1285,24
01/11/2023,Hamilton,Texas,48193,2099,36
01/11/2023,Hansford,Texas,48195,2274,31
01/11/2023,Hardeman,Texas,48197,636,21
01/11/2023,Hardin,Texas,48199,14454,256
01/11/2023,Harris,Texas,48201,1251571,11466
01/11/2023,Harrison,Texas,48203,15561,298
01/11/2023,Hartley,Texas,48205,1496,19
01/11/2023,Haskell,Texas,48207,1073,40
01/11/2023,Hays,Texas,48209,77094,553
01/11/2023,Hemphill,Texas,48211,1432,8
01/11/2023,Henderson,Texas,48213,18166,464
01/11/2023,Hidalgo,Texas,48215,261824,4032
01/11/2023,Hill,Texas,48217,10005,203
01/11/2023,Hockley,Texas,48219,9268,171
01/11/2023,Hood,Texas,48221,14860,291
01/11/2023,Hopkins,Texas,48223,8550,189
01/11/2023,Houston,Texas,48225,4902,120
01/11/2023,Howard,Texas,48227,7829,191
01/11/2023,Hudspeth,Texas,48229,1162,18
01/11/2023,Hunt,Texas,48231,19391,393
01/11/2023,Hutchinson,Texas,48233,7525,148
01/11/2023,Irion,Texas,48235,595,3
01/11/2023,Jack,Texas,48237,1648,31
01/11/2023,Jackson,Texas,48239,3900,61
01/11/2023,Jasper,Texas,48241,8034,207
01/11/2023,Jeff Davis,Texas,48243,274,10
01/11/2023,Jefferson,Texas,48245,62056,873
01/11/2023,Jim Hogg,Texas,48247,3731,22
01/11/2023,Jim Wells,Texas,48249,13938,225
01/11/2023,Johnson,Texas,48251,51369,770
01/11/2023,Jones,Texas,48253,5270,117
01/11/2023,Karnes,Texas,48255,6370,75
01/11/2023,Kaufman,Texas,48257,41945,553
01/11/2023,Kendall,Texas,48259,9691,131
01/11/2023,Kenedy,Texas,48261,102,2
01/11/2023,Kent,Texas,48263,221,4
01/11/2023,Kerr,Texas,48265,10897,200
01/11/2023,Kimble,Texas,48267,912,15
01/11/2023,King,Texas,48269,54,0
01/11/2023,Kinney,Texas,48271,824,13
01/11/2023,Kleberg,Texas,48273,9101,153
01/11/2023,Knox,Texas,48275,616,25
01/11/2023,La Salle,Texas,48283,2573,53
01/11/2023,Lamar,Texas,48277,15054,275
01/11/2023,Lamb,Texas,48279,5068,127
01/11/2023,Lampasas,Texas,48281,6306,93
01/11/2023,Lavaca,Texas,48285,4853,123
01/11/2023,Lee,Texas,48287,5145,64
01/11/2023,Leon,Texas,48289,4230,95
01/11/2023,Liberty,Texas,48291,21786,413
01/11/2023,Limestone,Texas,48293,6000,135
01/11/2023,Lipscomb,Texas,48295,806,19
01/11/2023,Live Oak,Texas,48297,2399,51
01/11/2023,Llano,Texas,48299,5008,103
01/11/2023,Loving,Texas,48301,387,1
01/11/2023,Lubbock,Texas,48303,111442,1380
01/11/2023,Lynn,Texas,48305,1688,41
01/11/2023,Madison,Texas,48313,4220,66
01/11/2023,Marion,Texas,48315,2011,67
01/11/2023,Martin,Texas,48317,1382,26
01/11/2023,Mason,Texas,48319,1027,13
01/11/2023,Matagorda,Texas,48321,10136,185
01/11/2023,Maverick,Texas,48323,23906,477
01/11/2023,McCulloch,Texas,48307,1821,50
01/11/2023,McLennan,Texas,48309,73650,951
01/11/2023,McMullen,Texas,48311,183,10
01/11/2023,Medina,Texas,48325,12029,212
01/11/2023,Menard,Texas,48327,634,12
01/11/2023,Midland,Texas,48329,47231,520
01/11/2023,Milam,Texas,48331,5902,107
01/11/2023,Mills,Texas,48333,1601,39
01/11/2023,Mitchell,Texas,48335,2096,51
01/11/2023,Montague,Texas,48337,5272,133
01/11/2023,Montgomery,Texas,48339,169179,1354
01/11/2023,Moore,Texas,48341,6283,116
01/11/2023,Morris,Texas,48343,2965,75
01/11/2023,Motley,Texas,48345,323,14
01/11/2023,Nacogdoches,Texas,48347,14600,271
01/11/2023,Navarro,Texas,48349,14219,246
01/11/2023,Newton,Texas,48351,1721,77
01/11/2023,Nolan,Texas,48353,3483,104
01/11/2023,Nueces,Texas,48355,112122,1584
01/11/2023,Ochiltree,Texas,48357,2645,54
01/11/2023,Oldham,Texas,48359,630,6
01/11/2023,Orange,Texas,48361,17001,376
01/11/2023,Palo Pinto,Texas,48363,7940,158
01/11/2023,Panola,Texas,48365,5450,142
01/11/2023,Parker,Texas,48367,39872,516
01/11/2023,Parmer,Texas,48369,2658,54
01/11/2023,Pecos,Texas,48371,3561,74
01/11/2023,Polk,Texas,48373,9189,270
01/11/2023,Potter,Texas,48375,41827,757
01/11/2023,Presidio,Texas,48377,1200,42
01/11/2023,Rains,Texas,48379,2237,66
01/11/2023,Randall,Texas,48381,44406,531
01/11/2023,Reagan,Texas,48383,966,16
01/11/2023,Real,Texas,48385,996,29
01/11/2023,Red River,Texas,48387,2739,71
01/11/2023,Reeves,Texas,48389,5517,76
01/11/2023,Refugio,Texas,48391,2241,40
01/11/2023,Roberts,Texas,48393,194,2
01/11/2023,Robertson,Texas,48395,5262,83
01/11/2023,Rockwall,Texas,48397,31113,275
01/11/2023,Runnels,Texas,48399,2715,70
01/11/2023,Rusk,Texas,48401,12326,278
01/11/2023,Sabine,Texas,48403,1513,92
01/11/2023,San Augustine,Texas,48405,1210,48
01/11/2023,San Jacinto,Texas,48407,6609,130
01/11/2023,San Patricio,Texas,48409,14286,359
01/11/2023,San Saba,Texas,48411,1471,39
01/11/2023,Schleicher,Texas,48413,592,9
01/11/2023,Scurry,Texas,48415,5949,107
01/11/2023,Shackelford,Texas,48417,1093,13
01/11/2023,Shelby,Texas,48419,5283,137
01/11/2023,Sherman,Texas,48421,523,19
01/11/2023,Smith,Texas,48423,55848,1000
01/11/2023,Somervell,Texas,48425,2212,39
01/11/2023,Starr,Texas,48427,23707,383
01/11/2023,Stephens,Texas,48429,2110,54
01/11/2023,Sterling,Texas,48431,321,9
01/11/2023,Stonewall,Texas,48433,419,7
01/11/2023,Sutton,Texas,48435,917,14
01/11/2023,Swisher,Texas,48437,2617,34
01/11/2023,Tarrant,Texas,48439,674430,6239
01/11/2023,Taylor,Texas,48441,42432,761
01/11/2023,Terrell,Texas,48443,139,3
01/11/2023,Terry,Texas,48445,2922,85
01/11/2023,Throckmorton,Texas,48447,294,10
01/11/2023,Titus,Texas,48449,10127,146
01/11/2023,Tom Green,Texas,48451,39546,485
01/11/2023,Travis,Texas,48453,290085,1825
01/11/2023,Trinity,Texas,48455,3176,77
01/11/2023,Tyler,Texas,48457,5029,94
01/11/2023,Unknown,Texas,,5142,0
01/11/2023,Upshur,Texas,48459,8979,220
01/11/2023,Upton,Texas,48461,937,18
01/11/2023,Uvalde,Texas,48463,11491,148
01/11/2023,Val Verde,Texas,48465,15789,309
01/11/2023,Van Zandt,Texas,48467,12445,313
01/11/2023,Victoria,Texas,48469,22698,425
01/11/2023,Walker,Texas,48471,22053,225
01/11/2023,Waller,Texas,48473,11451,126
01/11/2023,Ward,Texas,48475,3272,48
01/11/2023,Washington,Texas,48477,10827,162
01/11/2023,Webb,Texas,48479,110291,1085
01/11/2023,Wharton,Texas,48481,11344,226
01/11/2023,Wheeler,Texas,48483,1312,26
01/11/2023,Wichita,Texas,48485,40317,722
01/11/2023,Wilbarger,Texas,48487,4145,90
01/11/2023,Willacy,Texas,48489,8625,137
01/11/2023,Williamson,Texas,48491,167075,1012
01/11/2023,Wilson,Texas,48493,12720,175
01/11/2023,Winkler,Texas,48495,2185,36
01/11/2023,Wise,Texas,48497,19328,291
01/11/2023,Wood,Texas,48499,9571,304
01/11/2023,Yoakum,Texas,48501,1645,42
01/11/2023,Young,Texas,48503,4402,98
01/11/2023,Zapata,Texas,48505,4424,56
01/11/2023,Zavala,Texas,48507,4496,70
01/12/2023,Anderson,Texas,48001,10839,252
01/12/2023,Andrews,Texas,48003,4955,73
01/12/2023,Angelina,Texas,48005,16850,499
01/12/2023,Aransas,Texas,48007,5437,100
01/12/2023,Archer,Texas,48009,2587,32
01/12/2023,Armstrong,Texas,48011,655,11
01/12/2023,Atascosa,Texas,48013,15563,251
01/12/2023,Austin,Texas,48015,6903,84
01/12/2023,Bailey,Texas,48017,1730,39
01/12/2023,Bandera,Texas,48019,4231,80
01/12/2023,Bastrop,Texas,48021,26791,249
01/12/2023,Baylor,Texas,48023,929,33
01/12/2023,Bee,Texas,48025,9804,156
01/12/2023,Bell,Texas,48027,84168,936
01/12/2023,Bexar,Texas,48029,687282,6422
01/12/2023,Blanco,Texas,48031,3164,36
01/12/2023,Borden,Texas,48033,121,2
01/12/2023,Bosque,Texas,48035,4812,75
01/12/2023,Bowie,Texas,48037,24241,451
01/12/2023,Brazoria,Texas,48039,114984,1025
01/12/2023,Brazos,Texas,48041,73488,431
01/12/2023,Brewster,Texas,48043,1348,33
01/12/2023,Briscoe,Texas,48045,566,8
01/12/2023,Brooks,Texas,48047,2033,55
01/12/2023,Brown,Texas,48049,14897,233
01/12/2023,Burleson,Texas,48051,5955,70
01/12/2023,Burnet,Texas,48053,13408,181
01/12/2023,Caldwell,Texas,48055,17472,185
01/12/2023,Calhoun,Texas,48057,6933,54
01/12/2023,Callahan,Texas,48059,3451,77
01/12/2023,Cameron,Texas,48061,132231,2098
01/12/2023,Camp,Texas,48063,3512,77
01/12/2023,Carson,Texas,48065,1709,38
01/12/2023,Cass,Texas,48067,8779,207
01/12/2023,Castro,Texas,48069,2737,48
01/12/2023,Chambers,Texas,48071,12478,140
01/12/2023,Cherokee,Texas,48073,9592,279
01/12/2023,Childress,Texas,48075,3003,34
01/12/2023,Clay,Texas,48077,2468,44
01/12/2023,Cochran,Texas,48079,1023,25
01/12/2023,Coke,Texas,48081,1048,20
01/12/2023,Coleman,Texas,48083,2047,75
01/12/2023,Collin,Texas,48085,270844,1607
01/12/2023,Collingsworth,Texas,48087,864,19
01/12/2023,Colorado,Texas,48089,4414,68
01/12/2023,Comal,Texas,48091,42630,575
01/12/2023,Comanche,Texas,48093,3963,82
01/12/2023,Concho,Texas,48095,1345,13
01/12/2023,Cooke,Texas,48097,8485,154
01/12/2023,Coryell,Texas,48099,20964,227
01/12/2023,Cottle,Texas,48101,382,9
01/12/2023,Crane,Texas,48103,1516,24
01/12/2023,Crockett,Texas,48105,1359,20
01/12/2023,Crosby,Texas,48107,2230,47
01/12/2023,Culberson,Texas,48109,547,15
01/12/2023,Dallam,Texas,48111,2400,43
01/12/2023,Dallas,Texas,48113,684011,7039
01/12/2023,Dawson,Texas,48115,3458,101
01/12/2023,DeWitt,Texas,48123,7211,114
01/12/2023,Deaf Smith,Texas,48117,5697,120
01/12/2023,Delta,Texas,48119,2048,27
01/12/2023,Denton,Texas,48121,219871,1424
01/12/2023,Dickens,Texas,48125,512,16
01/12/2023,Dimmit,Texas,48127,6168,52
01/12/2023,Donley,Texas,48129,1303,27
01/12/2023,Duval,Texas,48131,4290,73
01/12/2023,Eastland,Texas,48133,3360,118
01/12/2023,Ector,Texas,48135,43216,726
01/12/2023,Edwards,Texas,48137,578,11
01/12/2023,El Paso,Texas,48141,252212,3863
01/12/2023,Ellis,Texas,48139,57030,610
01/12/2023,Erath,Texas,48143,9834,133
01/12/2023,Falls,Texas,48145,4432,75
01/12/2023,Fannin,Texas,48147,7998,205
01/12/2023,Fayette,Texas,48149,5429,116
01/12/2023,Fisher,Texas,48151,717,31
01/12/2023,Floyd,Texas,48153,2319,50
01/12/2023,Foard,Texas,48155,248,11
01/12/2023,Fort Bend,Texas,48157,241432,1324
01/12/2023,Franklin,Texas,48159,2612,46
01/12/2023,Freestone,Texas,48161,4253,87
01/12/2023,Frio,Texas,48163,6626,95
01/12/2023,Gaines,Texas,48165,2382,86
01/12/2023,Galveston,Texas,48167,118019,891
01/12/2023,Garza,Texas,48169,1478,31
01/12/2023,Gillespie,Texas,48171,6171,117
01/12/2023,Glasscock,Texas,48173,224,3
01/12/2023,Goliad,Texas,48175,1524,34
01/12/2023,Gonzales,Texas,48177,5304,106
01/12/2023,Gray,Texas,48179,6948,134
01/12/2023,Grayson,Texas,48181,31269,672
01/12/2023,Gregg,Texas,48183,26608,722
01/12/2023,Grimes,Texas,48185,9982,125
01/12/2023,Guadalupe,Texas,48187,45123,439
01/12/2023,Hale,Texas,48189,8280,250
01/12/2023,Hall,Texas,48191,1285,24
01/12/2023,Hamilton,Texas,48193,2099,36
01/12/2023,Hansford,Texas,48195,2274,31
01/12/2023,Hardeman,Texas,48197,636,21
01/12/2023,Hardin,Texas,48199,14454,256
01/12/2023,Harris,Texas,48201,1251571,11466
01/12/2023,Harrison,Texas,48203,15561,298
01/12/2023,Hartley,Texas,48205,1496,19
01/12/2023,Haskell,Texas,48207,1073,40
01/12/2023,Hays,Texas,48209,77094,553
01/12/2023,Hemphill,Texas,48211,1432,8
01/12/2023,Henderson,Texas,48213,18166,464
01/12/2023,Hidalgo,Texas,48215,261824,4032
01/12/2023,Hill,Texas,48217,10005,203
01/12/2023,Hockley,Texas,48219,9268,171
01/12/2023,Hood,Texas,48221,14860,291
01/12/2023,Hopkins,Texas,48223,8550,189
01/12/2023,Houston,Texas,48225,4902,120
01/12/2023,Howard,Texas,48227,7829,191
01/12/2023,Hudspeth,Texas,48229,1162,18
01/12/2023,Hunt,Texas,48231,19391,393
01/12/2023,Hutchinson,Texas,48233,7525,148
01/12/2023,Irion,Texas,48235,595,3
01/12/2023,Jack,Texas,48237,1648,31
01/12/2023,Jackson,Texas,48239,3900,61
01/12/2023,Jasper,Texas,48241,8034,207
01/12/2023,Jeff Davis,Texas,48243,274,10
01/12/2023,Jefferson,Texas,48245,62056,873
01/12/2023,Jim Hogg,Texas,48247,3731,22
01/12/2023,Jim Wells,Texas,48249,13938,225
01/12/2023,Johnson,Texas,48251,51369,770
01/12/2023,Jones,Texas,48253,5270,117
01/12/2023,Karnes,Texas,48255,6370,75
01/12/2023,Kaufman,Texas,48257,41945,553
01/12/2023,Kendall,Texas,48259,9691,131
01/12/2023,Kenedy,Texas,48261,102,2
01/12/2023,Kent,Texas,48263,221,4
01/12/2023,Kerr,Texas,48265,10897,200
01/12/2023,Kimble,Texas,48267,912,15
01/12/2023,King,Texas,48269,54,0
01/12/2023,Kinney,Texas,48271,824,13
01/12/2023,Kleberg,Texas,48273,9101,153
01/12/2023,Knox,Texas,48275,616,25
01/12/2023,La Salle,Texas,48283,2573,53
01/12/2023,Lamar,Texas,48277,15054,275
01/12/2023,Lamb,Texas,48279,5068,127
01/12/2023,Lampasas,Texas,48281,6306,93
01/12/2023,Lavaca,Texas,48285,4853,123
01/12/2023,Lee,Texas,48287,5145,64
01/12/2023,Leon,Texas,48289,4230,95
01/12/2023,Liberty,Texas,48291,21786,413
01/12/2023,Limestone,Texas,48293,6000,135
01/12/2023,Lipscomb,Texas,48295,806,19
01/12/2023,Live Oak,Texas,48297,2399,51
01/12/2023,Llano,Texas,48299,5008,103
01/12/2023,Loving,Texas,48301,387,1
01/12/2023,Lubbock,Texas,48303,111442,1380
01/12/2023,Lynn,Texas,48305,1688,41
01/12/2023,Madison,Texas,48313,4220,66
01/12/2023,Marion,Texas,48315,2011,67
01/12/2023,Martin,Texas,48317,1382,26
01/12/2023,Mason,Texas,48319,1027,13
01/12/2023,Matagorda,Texas,48321,10136,185
01/12/2023,Maverick,Texas,48323,23906,477
01/12/2023,McCulloch,Texas,48307,1821,50
01/12/2023,McLennan,Texas,48309,73650,951
01/12/2023,McMullen,Texas,48311,183,10
01/12/2023,Medina,Texas,48325,12029,212
01/12/2023,Menard,Texas,48327,634,12
01/12/2023,Midland,Texas,48329,47231,520
01/12/2023,Milam,Texas,48331,5902,107
01/12/2023,Mills,Texas,48333,1601,39
01/12/2023,Mitchell,Texas,48335,2096,51
01/12/2023,Montague,Texas,48337,5272,133
01/12/2023,Montgomery,Texas,48339,169179,1354
01/12/2023,Moore,Texas,48341,6283,116
01/12/2023,Morris,Texas,48343,2965,75
01/12/2023,Motley,Texas,48345,323,14
01/12/2023,Nacogdoches,Texas,48347,14600,271
